"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"272","#Bahubali |Today Paper Ad ""Running Successfully""

@ssrajamouli @StudioGreen2 @ThenandalFilms  @tamannaahspeaks http://t.co/lNs8C2HULU",FALSE,6,NA,2015-07-28 03:39:50,FALSE,NA,"625873271372713986",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kollywoodtimes",2,FALSE,FALSE,NA,NA
"273","#Bahubali the sacrifice of a BULL! http://t.co/X1f09iRvir",FALSE,1,NA,2015-07-28 03:21:38,FALSE,NA,"625868688764211200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akhilsharmamd",0,FALSE,FALSE,NA,NA
"274","Indian film fans check out #Bahubali.  Now Showing in Hindi &amp; Telugu For times &amp; tix visit: http://t.co/90MJoLczay #DosLagos",FALSE,0,NA,2015-07-28 03:15:40,FALSE,NA,"625867188575076352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","doslagos15",0,FALSE,FALSE,NA,NA
"275","TODAY !!!...the big sale of #Mi4i 32gb mobile. #Miindia #Bahubali #BajrangiBhaijaan 
More details..
https://t.co/4xKLaAn94f",FALSE,0,NA,2015-07-28 03:14:12,FALSE,NA,"625866820390551552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","filmyfrogs",0,FALSE,FALSE,NA,NA
"276","#Bahubali. Captivating movie and a benchmark in Indian Cinema. Eagerly waiting for the second part. #LiveTheEpic @PrabhasRaju @ssrajamouli",FALSE,0,NA,2015-07-28 03:11:29,FALSE,NA,"625866136681230336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKMahadevan",0,FALSE,FALSE,NA,NA
"277","MEDIA TOO WILL NOT BE ABLE TO GIVE ATTENTION DUE TO PRESENT SITUATION.. VARNA #BAHUBALI KA WW RECORD TODNE PE NEWS BANTA THA BUT, ITS OK...",FALSE,1,"9ratna_9",2015-07-28 02:49:08,FALSE,"625860086028636160","625860509372321792","1003859329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","9ratna_9",3,FALSE,FALSE,NA,NA
"278","#Bahubali's Prabhas meets #PMOIndia http://t.co/Tbzro45mW6",FALSE,2,NA,2015-07-28 02:46:41,FALSE,NA,"625859895355666433",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","FilmyAngle",1,FALSE,FALSE,NA,NA
"279","#OnePlus2 launch was a video. I thought it will be live. Why price kept secret? And such an abrupt end to video! Like #Bahubali :-)",FALSE,0,NA,2015-07-28 02:39:42,FALSE,NA,"625858137266917376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deshabhakta",0,FALSE,FALSE,NA,NA
"280","@ssrajamouli  reaching woman at odd hours at odd places is NOT heroism. #Bahubali #sexist",FALSE,0,"ssrajamouli",2015-07-28 02:34:42,FALSE,NA,"625856878518513665","136479128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SrswtiChndr",0,FALSE,FALSE,NA,NA
"281","Check out: #Bahubali's Prabhas meets PMOIndia 
http://t.co/FueVc8PrUc http://t.co/mke0xSDzCk",FALSE,0,NA,2015-07-28 02:32:28,FALSE,NA,"625856316549013504",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","BollywoodFansLK",0,FALSE,FALSE,NA,NA
"282","Check out: #Bahubali's Prabhas meets @PMOIndia 
http://t.co/0O0O5NHAyf http://t.co/zd9PzwRztb",FALSE,63,NA,2015-07-28 02:30:08,FALSE,NA,"625855731711938560",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","Bollyhungama",23,FALSE,FALSE,NA,NA
"283","#Perfect #bahubali lavvars ans pls....

http://t.co/VstF3X8yRd",FALSE,2,NA,2015-07-28 02:20:50,FALSE,NA,"625853388593324032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamUpendar",1,FALSE,FALSE,NA,NA
"284","#Bahubali 3rd weekend collections 11Cr.",FALSE,0,NA,2015-07-28 01:30:55,FALSE,NA,"625840826225065984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErosNowTV",0,FALSE,FALSE,NA,NA
"285","Indian film fans check out #Bahubali.  Now Showing in Hindi &amp; Telugu For times &amp; tix visit: http://t.co/WzzedEaxez #DosLagos",FALSE,0,NA,2015-07-28 01:15:42,FALSE,NA,"625836997756743680",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","doslagos15",0,FALSE,FALSE,NA,NA
"286","LISten to this amazing song Ì†ºÌæß

‚è© https://t.co/7NIOYs9QG5

#MohamedHussein
#Bahubali",FALSE,0,NA,2015-07-28 00:50:44,FALSE,NA,"625830716681646081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kholoudmahmou11",0,FALSE,FALSE,NA,NA
"287","@RosyMinidollx3 @BeingSalmanKhan Great going by #BajrangiBhaijaan , but #bahubali collected 436 crores world wide http://t.co/HOFLhQ2wg0",FALSE,0,"RosyMinidollx3",2015-07-28 00:48:23,FALSE,"625828669659856896","625830125532151808","2210299430","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thecinebay",0,FALSE,FALSE,NA,NA
"288","Good morning and then comes good news #BajrangiBhaijaan crosses rs 400 crore mark worldwide, beats #Bahubali @BeingSalmanKhan @kabirkhankk Ì†ΩÌ±ç",FALSE,1,NA,2015-07-28 00:42:36,FALSE,NA,"625828669659856896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosyMinidollx3",2,FALSE,FALSE,NA,NA
"289","Dear sir @srinivas_mohan , what softwares were used for #Bahubali vfx ?
3D Max, Maya, Zbrush, Houdini, V-Ray, Mari, Nuke ?? Crowd plugin?",FALSE,0,NA,2015-07-28 00:38:12,FALSE,NA,"625827562216751108",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Inquisitive_Ind",0,FALSE,FALSE,NA,NA
"290","I wonder The concept of the film #Bahubali has been copied from this picture lol http://t.co/67aVYYZHzp",FALSE,2,NA,2015-07-28 00:16:20,FALSE,NA,"625822058203578369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hangsa",1,FALSE,FALSE,NA,NA
"291","Finally watched #Bahubali.. Really did live up to the expectations! Impressive piece and inspiring too!",FALSE,3,NA,2015-07-28 00:05:55,FALSE,NA,"625819435601793024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blak3jm",1,FALSE,FALSE,NA,NA
"292","I want to watch #Bahubali again.",FALSE,1,NA,2015-07-28 00:01:18,FALSE,NA,"625818273427275776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hass00n78",0,FALSE,FALSE,NA,NA
"293","@narendramodi NaMo Sir, thanks for healing - it's our culture-You R our Cultural PM too pls watch #Bahubali it's next 2 Ur 2014 WIN for Us",FALSE,0,"narendramodi",2015-07-27 23:55:00,FALSE,"625302166685663232","625816691143016448","18839785","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","colorless123",0,FALSE,FALSE,NA,NA
"294","Indian film fans check out #Bahubali.  Now Showing in Hindi &amp; Telugu For times &amp; tix visit: http://t.co/mTqXiQexWN #DosLagos",FALSE,0,NA,2015-07-27 22:15:54,FALSE,NA,"625791749722648576",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","doslagos15",0,FALSE,FALSE,NA,NA
"295","@RanaDaggubati epic movie, epic role. Eagerly awaiting part two (and more) of #Bahubali",FALSE,0,"RanaDaggubati",2015-07-27 22:00:03,FALSE,"625782681347817472","625787760826191878","111871312","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","priyadarshic",0,FALSE,FALSE,NA,NA
"296","Makers of #Bahubali should have provided a guide to understand the movie",FALSE,0,NA,2015-07-27 21:37:36,FALSE,NA,"625782109433540608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4News0",0,FALSE,FALSE,NA,NA
"297","#BajrangiBhaijaan hatsoff.. Above than all awsome yr.. Bahubali and bajrangi bhaijaan cant expect anything more #Bahubali #BajrangiBhaijaan",FALSE,0,NA,2015-07-27 21:09:57,FALSE,NA,"625775153767518208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agoyal1993",0,FALSE,FALSE,NA,NA
"298","#Bahubali is good but #BajrangiBhaijaan  is awesome.",FALSE,5,NA,2015-07-27 21:06:20,FALSE,NA,"625774244475965440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","safubaba",8,FALSE,FALSE,NA,NA
"299","@nuansed ultimate movie.. great vfx.. and story line.. #Bahubali",FALSE,0,"nuansed",2015-07-27 20:29:46,FALSE,"625764716590202881","625765040461737984","276505921","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anirudhchatur",0,FALSE,FALSE,NA,NA
"300","A great end to the #GhostMonday
Watched #Bahubali 
Thank u @shreemayurji Ì†ΩÌ∏Ä",FALSE,1,NA,2015-07-27 20:23:40,FALSE,NA,"625763503937224704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anirudhchatur",0,FALSE,FALSE,NA,NA
"301","ION finally watched #Bahubali and was surprised to see packed cinema hall on a Monday evening after 2 weeks of release",FALSE,2,NA,2015-07-27 20:22:31,FALSE,NA,"625763215956250624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaaruDesi",0,FALSE,FALSE,NA,NA
"302","#Bahubali proves pivotal role of women in Indian society, inline with Mahabharatha and Ramayana",FALSE,0,NA,2015-07-27 20:21:24,FALSE,NA,"625762935223156737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RanjithDharmic",0,FALSE,FALSE,NA,NA
"303","People are like, ""Youngsters fall in love so easily today.""
My response, ""Go watch #Bahubali he did it in 17 minutes.""",FALSE,0,NA,2015-07-27 20:20:46,FALSE,NA,"625762777324367872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrendanDabhi",0,FALSE,FALSE,NA,NA
"304","That totally slicey-dicey chariot in #Bahubali ? Can #DC make me a custom made thing like that?",FALSE,0,NA,2015-07-27 20:18:59,FALSE,NA,"625762327741095936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrendanDabhi",0,FALSE,FALSE,NA,NA
"305","If you see #Bahubali as an outstanding movie, watch #GameOfThrones series and u will know what outstanding... http://t.co/HvWomDKs4p",FALSE,0,NA,2015-07-27 20:15:58,FALSE,NA,"625761568589021184",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dsach",0,FALSE,FALSE,NA,NA
"306","@ssrajamouli  @RanaDaggubati @karanjohar @BaahubaliMovie #Bahubali Review by an american kid https://t.co/S6nTWI38En",FALSE,1,"ssrajamouli",2015-07-27 20:10:16,FALSE,NA,"625760133109256192","136479128","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WorldCupGully",0,FALSE,FALSE,NA,NA
"307","TODAY...the big sale of #Mi4i 32gb mobile. #Miindia #Bahubali #BajrangiBhaijaan 
More details..
https://t.co/4xKLaAn94f ‚Ä¶ ‚Ä¶",FALSE,0,NA,2015-07-27 19:09:42,FALSE,NA,"625744890211602432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","filmyfrogs",0,FALSE,FALSE,NA,NA
"308","@Drpraveenalways @nameisnecessary  bollywood runs on hype. I like #BajarangiBhaijaan also, but #bahubali is a fine touch of Art &amp; technology",FALSE,3,"Drpraveenalways",2015-07-27 18:56:33,FALSE,"625740787234398208","625741581958541312","3225539989","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shi_ril",2,FALSE,FALSE,NA,NA
"309","@ssrajamouli Today watched #Bahubali in Blore.. Mind blowing war &amp; thanks for showing #Prabhas Ì†ΩÌ∏ç royally in a different world.... Njoyed",FALSE,3,"ssrajamouli",2015-07-27 18:56:27,FALSE,NA,"625741557765771265","136479128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iam_krupa",0,FALSE,FALSE,NA,NA
"310","KRK &amp;  cheergirlss who can't admit #Bahubali is better &amp;epic, get review like this for #BajrangiBhaijaan &amp;we'll talk
https://t.co/SxBRbkF7Qd",FALSE,3,NA,2015-07-27 18:55:15,FALSE,NA,"625741256438628352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","s_duvvuri",3,FALSE,FALSE,NA,NA
"311","Why did #Kattappa killed #Bahubali ????????????????  @BaahubaliMovie   @shailjasharma33",FALSE,1,NA,2015-07-27 18:48:41,FALSE,NA,"625739602792284160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","imakki907",0,FALSE,FALSE,NA,NA
"312","brilliant #BajrangiBhaijaan and #Bahubali together lol https://t.co/dFBdBVrnjq",FALSE,13,NA,2015-07-27 18:37:00,FALSE,NA,"625736662186733568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Salilacharya",6,FALSE,FALSE,NA,NA
"313","@nameisnecessary agree but here I'm talking about misleading news. #BajrangiBhaijaan  only targets hindi area. #Bahubali all. So it's India.",FALSE,1,"nameisnecessary",2015-07-27 18:32:22,FALSE,"625725667984801793","625735497617256448","3287904806","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shi_ril",0,FALSE,FALSE,NA,NA
"314","Jst Saw #Bahubali. If u keep all 3Khans 1UP1, evn thn thy cldn't equalize d Character of @PrabhasRaju. Hats off @DharmaMovies&amp; @ssrajamouli",FALSE,2,NA,2015-07-27 18:31:30,FALSE,NA,"625735278943039488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rahulrastogi72",1,FALSE,FALSE,NA,NA
"315","#Bahubali 17 Days Total WW Share : 155.5 Cr http://t.co/SdguseJGtv",FALSE,4,NA,2015-07-27 18:20:44,FALSE,NA,"625732566469849088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sbdbforums",2,FALSE,FALSE,NA,NA
"316","i am now  watching #bahubali...with my lovely sis.....this movie is just #awesome......",FALSE,1,NA,2015-07-27 18:20:12,FALSE,NA,"625732433963454464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shovon_sajid",0,FALSE,FALSE,NA,NA
"317","Listening #Manohari from #Bahubali waht a awsome song by neeti mohan and divya kumar !!",FALSE,0,NA,2015-07-27 17:56:45,FALSE,NA,"625726533630492672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Esha_kapur",0,FALSE,FALSE,NA,NA
"318","@nameisnecessary @raghumedicon #BB is fabulous movie #bahubali also a great movie.. If descries this attempt means you will never epic's",FALSE,0,"nameisnecessary",2015-07-27 17:56:03,FALSE,"625724404681445376","625726357989797888","3287904806","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","yugandhar17",0,FALSE,FALSE,NA,NA
"319","#Bahubali kind of movie that'll make you watch it again &amp; again , too good Ì†ΩÌ±è every scene and every moment I was just curious till the end!!",FALSE,2,NA,2015-07-27 17:46:02,FALSE,NA,"625723836151934976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Madeeha1987",0,FALSE,FALSE,NA,NA
"320","Now I am a big fan of Prabhas , wish to see more movies I'll download all his past movies to see that man :))) #Bahubali too good Ì†ΩÌ±è",FALSE,7,NA,2015-07-27 17:44:26,FALSE,NA,"625723434664767488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Madeeha1987",11,FALSE,FALSE,NA,NA
"321","#Bahubali Nlr dist 18day share 7.20 lks &amp; 18days Nlr dist total share 3,60,65,000.",FALSE,2,NA,2015-07-27 17:43:59,FALSE,NA,"625723319845720064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sureshreddy1467",3,FALSE,FALSE,NA,NA
"322","Movie characters best , it's still in my mind like Avanthika , Kattappa , Bijjaladeva , Sanga , Shivudu and all too good acting!! #Bahubali",FALSE,0,NA,2015-07-27 17:43:00,FALSE,NA,"625723073191284736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Madeeha1987",0,FALSE,FALSE,NA,NA
"323","Mahendra Baahubali amazing character to fall in love :))) Bhallala Deva super acting #Bahubali very entertaining !!",FALSE,0,NA,2015-07-27 17:41:42,FALSE,NA,"625722746132021248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Madeeha1987",0,FALSE,FALSE,NA,NA
"324","I was waiting for Eid to watch #Bahubali , super and awesome movie :))) 3rd highest grossing Indian film well deserved !!",FALSE,0,NA,2015-07-27 17:40:39,FALSE,NA,"625722479512698880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Madeeha1987",0,FALSE,FALSE,NA,NA
"325","The moment I saw trailer of #Bahubali I was sure this movie has something to divert our attention , after watching I felt it's too good Ì†ΩÌ±å",FALSE,0,NA,2015-07-27 17:39:44,FALSE,NA,"625722252273672192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Madeeha1987",0,FALSE,FALSE,NA,NA
"326","#Bahubali first south Indian movie I saw  Ì†ΩÌ∏ö , very nice Ì†ΩÌ±èÌ†ΩÌ±èÌ†ΩÌ±è , loved music and story that keeps you excited till the end :))) Ì†ΩÌ±ç Ì†ΩÌ∏ó",FALSE,1,NA,2015-07-27 17:38:25,FALSE,NA,"625721918348374016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Madeeha1987",0,FALSE,FALSE,NA,NA
"327","#Bahubali 3rd weekend collections 11Cr.",FALSE,33,NA,2015-07-27 17:36:24,FALSE,NA,"625721411550588928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KRKBoxOffice",8,FALSE,FALSE,NA,NA
"328","@ssrajamouli Sir, You just took the Indian Cinema to a whole new level. We need more of you in our industry. Kudos to whole #Bahubali team.Ì†ΩÌπå",FALSE,0,"ssrajamouli",2015-07-27 17:32:57,FALSE,NA,"625720542939717632","136479128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mramazeball",0,FALSE,FALSE,NA,NA
"329","Why Katappa killed Bahubali? 
.
.
.
.
.
.
.
.
Because Bahubali was a witness in #VyapamScam.#Bahubalistorm #Bahubali #katappa",FALSE,2,NA,2015-07-27 17:25:45,FALSE,NA,"625718730043985920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","me_Sukant",0,FALSE,FALSE,NA,NA
"330","When you have strong content, language hardly matters...late night show at metro, sterling n inox housefull 4 #Bahubali Hindi show in 3rd wk",FALSE,4,NA,2015-07-27 17:09:16,FALSE,NA,"625714581487267841",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","kumshah",2,FALSE,FALSE,NA,NA
"331","Accessorise and colour your phone with a free case when you buy a Mi 4 #Bahubali #Bahubalistorm #BajrangiBhaijaan https://t.co/4xKLaAn94f",FALSE,0,NA,2015-07-27 17:06:42,FALSE,NA,"625713937015648256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","filmyfrogs",0,FALSE,FALSE,NA,NA
"332","@raghumedicon @kamaalrkhan exactly.Indian film industry il never grow I think he'z racist separating north and south films #bahubali",FALSE,0,"raghumedicon",2015-07-27 16:59:22,FALSE,"625705903115796481","625712093619052544","985981788","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","yugandhar17",0,FALSE,FALSE,NA,NA
"333","#Prabhas One Request Why did #Kattappa kill #Bahubali ? http://t.co/T5OgJtzP0x",FALSE,0,NA,2015-07-27 16:55:35,FALSE,NA,"625711140283154432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harekrishna9001",0,FALSE,FALSE,NA,NA
"334","#Tamannah One Request Why did #Kattappa kill #Bahubali ? http://t.co/mpnulluRvB",FALSE,0,NA,2015-07-27 16:54:03,FALSE,NA,"625710754105155584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harekrishna9001",0,FALSE,FALSE,NA,NA
"335","Is it just me or do Bahubali's Kalakeyas bear a striking resemblance to Game of Thrones' White Walkers? #GameofThrones #Bahubali",FALSE,0,NA,2015-07-27 16:53:02,FALSE,NA,"625710498386849792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaaketG",0,FALSE,FALSE,NA,NA
"336","#SalmanKhan One Request Why did #Kattappa kill #Bahubali ? http://t.co/MXJgp41Out",FALSE,0,NA,2015-07-27 16:52:38,FALSE,NA,"625710395475361793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harekrishna9001",0,FALSE,FALSE,NA,NA
"337","#AmitabhBachchan One Request Why did #Kattappa kill #Bahubali ? http://t.co/Ib08maZyJp",FALSE,0,NA,2015-07-27 16:48:58,FALSE,NA,"625709472560758784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harekrishna9001",0,FALSE,FALSE,NA,NA
"338","Finally watched #Bahubali today. Just made me say ""wow"".",FALSE,0,NA,2015-07-27 16:30:06,FALSE,NA,"625704726819028993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wram_22",0,FALSE,FALSE,NA,NA
"339","#Bahubali @ssrajamouli Truly a marvelous movie... I love you #Prabhas &lt;3",FALSE,0,NA,2015-07-27 16:21:30,FALSE,NA,"625702560607813632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mikikonwar",0,FALSE,FALSE,NA,NA
"340","The best character in #Bahubali http://t.co/f86ousCiWo",FALSE,0,NA,2015-07-27 16:20:35,FALSE,NA,"625702333574311936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UvhishaJ",0,FALSE,FALSE,NA,NA
"341","Indian film fans check out #Bahubali.  Now Showing in Hindi &amp; Telugu For times &amp; tix visit: http://t.co/qV9C1TY9JH #DosLagos",FALSE,1,NA,2015-07-27 16:16:27,FALSE,NA,"625701290237104128",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","doslagos15",0,FALSE,FALSE,NA,NA
"342","Stalwart sound designer jabs #Bahubali?

http://t.co/mEOv7U3RgX

#Bahubalistorm @resulp @PrabhasRajuFans @Anushka_ASF http://t.co/xO1eU6YYry",FALSE,0,NA,2015-07-27 16:09:48,FALSE,NA,"625699619205332992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vuinmedia",1,FALSE,FALSE,NA,NA
"343","@kamaalrkhan how can a critic can review a movie with out watching movie. If you are best critic at lest appreciate this attempt #bahubali",FALSE,0,"kamaalrkhan",2015-07-27 16:03:12,FALSE,"623778592657313792","625697954871947264","115622213","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","yugandhar17",0,FALSE,FALSE,NA,NA
"344","@ssrajamouli  Brother,we proud of ur taking and terrible patience!! #BAHUBALI might be a masterpiece of modern era of FILMY world. Go head !",FALSE,0,"ssrajamouli",2015-07-27 15:59:49,FALSE,NA,"625697104598429696","136479128","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","golkondanagaraj",0,FALSE,FALSE,NA,NA
"345","Don't mislead, #BajrangiBhaijaan is not this year hit movie in India, it's only for bollywood. #Bahubali is this year hit movie",FALSE,6,NA,2015-07-27 15:51:26,FALSE,NA,"625694996927135744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shi_ril",0,FALSE,FALSE,NA,NA
"346","Million dollar question!Why did #Kathappa kill #Bahubali??? http://t.co/2CXXtQ9zIs",FALSE,1,NA,2015-07-27 15:49:43,FALSE,NA,"625694561868738560",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","baswa_kumar",0,FALSE,FALSE,NA,NA
"347","Success of #Bahubali makes me feel like I have bagged a national award, states #RamyaKrishnan

http://t.co/u5DyiyXX3s http://t.co/njM4tekp2F",FALSE,0,NA,2015-07-27 15:47:18,FALSE,NA,"625693957415043072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vuinmedia",0,FALSE,FALSE,NA,NA
"348","@nr_shastri would have spent that time watching #Bahubali againÌ†ΩÌ∏è",FALSE,2,"nr_shastri",2015-07-27 15:45:06,FALSE,"625693075403214848","625693402076557313","3163387103","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nr_shastri",0,FALSE,FALSE,NA,NA
"349","A saga of Character. Soul. Heart. Love. Politics. Benevolence. Respect. Courage. War. Civilization. Betrayal. Faith. And honour. #Bahubali",FALSE,0,NA,2015-07-27 15:41:14,FALSE,NA,"625692427190452224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","polkinazhozefi1",1,FALSE,FALSE,NA,NA
"350","Saw #Bahubali today. Awesome! Happy&amp;Proud South is making such movies. Welcome change 4 imbecile Aman-ki-asha Indo-Pak nonsense of Bollywood",FALSE,3,NA,2015-07-27 15:39:52,FALSE,NA,"625692084293349376",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Rajnikant_rkp",0,FALSE,FALSE,NA,NA
"351","why @Forbes raised the insulting or disgusting #modi #Bahubali issue http://t.co/9S1vDzylRy",FALSE,0,NA,2015-07-27 15:36:11,FALSE,NA,"625691159319281664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iiirdi",0,FALSE,FALSE,NA,NA
"352","why is that #modi now lost his charm by insulting the #Bahubali team http://t.co/9S1vDzylRy",FALSE,0,NA,2015-07-27 15:34:48,FALSE,NA,"625690810378420224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iiirdi",0,FALSE,FALSE,NA,NA
"353","#PsychologicalHumor
Khattappa  #Bahubali #ModiAsktoBahubali http://t.co/79luDS7udm",FALSE,0,NA,2015-07-27 15:33:48,FALSE,NA,"625690558363779072",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","psyhumor",0,FALSE,FALSE,NA,NA
"354","Thanx for the wonderful movie Bahubali but @ssrajamouli Sir ,Nation Wants To Know "" Why Kattappa Killed Bahubali? "" #Bahubali",FALSE,0,NA,2015-07-27 15:32:53,FALSE,NA,"625690329354649600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dhiraj_wanarock",1,FALSE,FALSE,NA,NA
