"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"356","@ShekharGupta : Guptaji, you are contemporary with Govinda type movies. #Bahubali is not your cup of tea. Try Hero#1 https://t.co/f4I1I2Elrm",FALSE,0,"ShekharGupta",2015-07-20 03:35:15,FALSE,NA,"622973014401945600","2574072036","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amit_Dallas",0,FALSE,FALSE,NA,NA
"357","After watching #Bahubali i think dat our bollywood directors should take a class from South Indian directors..... What say??",FALSE,3,NA,2015-07-20 03:33:46,FALSE,NA,"622972640349675520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pareshjain5",0,FALSE,FALSE,NA,NA
"358","Never had this kind of madness to watch a movie, you lived up to all the expectations sir #ssrajamouli, a visual treat #Bahubali #Prabhas",FALSE,0,NA,2015-07-20 03:31:50,FALSE,NA,"622972155504885760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shangari39",0,FALSE,FALSE,"79.86924","6.9207047"
"359","If #Bahubali would have been a competition in south #BajrangiBhaijaan would have collected 43-44 cr on Sunday easily
@BeingSalmanKhan",FALSE,4,NA,2015-07-20 03:30:13,FALSE,NA,"622971748334436352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheMmoseen_87",6,FALSE,FALSE,NA,NA
"360","#Bahubali |Today Paper Ad ""Running Successfully""

@ssrajamouli @StudioGreen2 @ThenandalFilms  @tamannaahspeaks http://t.co/m448Ll8HQx",FALSE,2,NA,2015-07-20 03:28:53,FALSE,NA,"622971411657703424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kollywoodtimes",0,FALSE,FALSE,NA,NA
"361","#Kattappa  is a fantastic character in #Bahubali  #Sathyaraj Bravo !  @ssrajamouli  perfect select . @RanaDaggubati  @tamannaahspeaks",FALSE,0,NA,2015-07-20 03:27:44,FALSE,NA,"622971123018280960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pravinmac",0,FALSE,FALSE,NA,NA
"362","Should not #Bahubali lift the Kaaba too, lest it send across the wrong message to Indian Muslims. 

@KanchanGupta 

@sagarikaghose",FALSE,10,"KanchanGupta",2015-07-20 03:25:02,FALSE,"622640884408938496","622970441263509504","44704537","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Category5Moron",12,FALSE,FALSE,NA,NA
"363","#Bahubali b4 &amp; after #marriage http://t.co/es42Ubu5ZD",FALSE,0,NA,2015-07-20 03:24:23,FALSE,NA,"622970278696452096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aayushsaran",0,FALSE,FALSE,NA,NA
"364","#Bahubali the movie retained our culture heritage and presented to the world the way it should be",FALSE,0,NA,2015-07-20 03:23:28,FALSE,NA,"622970048232079360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","jayyerra",1,FALSE,FALSE,NA,NA
"365","Question in Forbes magazine: Why can't China make a movie like #Bahubali ? 
http://t.co/1y2PdoVoGR ‚Ä¶ http://t.co/NLAWo7ukh4",FALSE,0,NA,2015-07-20 03:23:05,FALSE,NA,"622969950588669952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","newsgenieIndia",0,FALSE,FALSE,NA,NA
"366","Question in Forbes magazine: Why can't China make a movie like #Bahubali ? 
http://t.co/RXlN7WOPqm ‚Ä¶ http://t.co/6xdxXgVVj8",FALSE,1,NA,2015-07-20 03:23:05,FALSE,NA,"622969950576119808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Gowri_Ramesh12",0,FALSE,FALSE,NA,NA
"367","#Bahubali watched Bahubali,  wow is the only description,  never saw a movie like this b4, it's much better than 300",FALSE,0,NA,2015-07-20 03:22:18,FALSE,NA,"622969755658399744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","jayyerra",1,FALSE,FALSE,NA,NA
"368","@ShekharGupta Wow!! I haven't seen #Bahubali yet but yr description of Film recalled me Arab Islam of 1000 AD. You must be ashamed of!!",FALSE,0,"ShekharGupta",2015-07-20 03:21:01,FALSE,"622798231655690240","622969430763438080","2574072036","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sonijayant81",0,FALSE,FALSE,NA,NA
"369","Attack on #Bahubali by noted so called liberal Journalists has started.",FALSE,0,NA,2015-07-20 03:20:11,FALSE,NA,"622969221832544256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apthamitra",0,FALSE,FALSE,NA,NA
"370","Everyone is telling me to watch #Bahubali",FALSE,0,NA,2015-07-20 03:19:00,FALSE,NA,"622968926171975680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","itsmeghal",0,FALSE,FALSE,NA,NA
"371","I came across a feminist editorial which said #Bahubali is sexist and racist! I cant imagine a worse takeaway from the movie..",FALSE,0,NA,2015-07-20 03:16:01,FALSE,NA,"622968173231378432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaapipaste",0,FALSE,FALSE,NA,NA
"372","@annavetticad another wannabe trying 2 provoke 2 get sum attnÌ†ΩÌ∏ésame old trick tried again n againÌ†ΩÌ∏≠is anybody falling for itÌ†ΩÌ∏ù #Bahubali",FALSE,0,"annavetticad",2015-07-20 03:13:26,FALSE,"622625322601549825","622967522879406080","64526820","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SaurabhRauniyar",0,FALSE,FALSE,NA,NA
"373","@crazydiode what about this:

Dhosindha chedinche baanam

What does that mean?
#Bahubali",FALSE,0,"crazydiode",2015-07-20 03:10:40,FALSE,"622962307187015680","622966826230808576","14427575","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","san__man",0,FALSE,FALSE,NA,NA
"374","#Bahubali Part 2 poster released : http://t.co/5LOhATB8Xs",FALSE,0,NA,2015-07-20 03:10:31,FALSE,NA,"622966790985875456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thesottishmonk",0,FALSE,FALSE,NA,NA
"375","According to #presstitutes, d success of #Bahubali is becoz, not only #bahubali is communal, majority #indians are #communal &amp; #anti_secular",FALSE,0,NA,2015-07-20 03:10:19,FALSE,NA,"622966739291107329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeYesPi",0,FALSE,FALSE,NA,NA
"376","@RGVzoomin @supersampangi C. Venkareswarlu also told me that RGVs next will beat #Bahubali records....",FALSE,2,"RGVzoomin",2015-07-20 03:08:40,FALSE,"622837038635597824","622966322914267137","43017766","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_a_h_e_s_h_",2,FALSE,FALSE,NA,NA
"377","Do you know ?
The story writer of #BAHUBALI and #BAJRANGIBHAIJAAN is Same person,his name is Vijayendra Prasad.",FALSE,0,NA,2015-07-20 03:02:14,FALSE,NA,"622964703195586560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","premthelove",0,FALSE,FALSE,NA,NA
"378","#Bahubali took 8 years to complete.

Akshay Kumar could have released at least 96 movies during this time.Ì†ΩÌ∏ù

Akshay - 1, Bahubali - 0",FALSE,2,NA,2015-07-20 03:00:12,FALSE,NA,"622964194359443456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UllowsGyaan",1,FALSE,FALSE,NA,NA
"379","#CID investigating Kattappa for killing of #Bahubali See this #Funny #Memes Bahubali movie. http://t.co/Za4SIsjLbu",FALSE,1,NA,2015-07-20 02:59:46,FALSE,NA,"622964083697037316",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WhatsApptxt",0,FALSE,FALSE,NA,NA
"380","@krishnarjun108 can someone translate lyrics of song Mamathala Talli into english please? Really want to know what it means
#Bahubali",FALSE,0,"krishnarjun108",2015-07-20 02:55:49,FALSE,"622962298186006528","622963090531962880","212070195","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","san__man",0,FALSE,FALSE,NA,NA
"381","@ScorpiusMaximus @crazydiode RW is able set the agenda. Looking at the love #Bahubali got from you, libtards are forced to react",FALSE,0,"ScorpiusMaximus",2015-07-20 02:55:02,FALSE,"622924950266060800","622962892111921152","40044280","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DickeyMoe",0,FALSE,FALSE,NA,NA
"382","#bahubali has also broke the record of interval period. The biggest ever!! 1 year!!",FALSE,1,NA,2015-07-20 02:54:00,FALSE,NA,"622962632295755776",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","mnuprsd",0,FALSE,FALSE,NA,NA
"383","@DharmaMovies @karanjohar @ssrajamouli Saw #Bahubali @_PVRCinemas yesterday. Truly awestruck wit d brilliance of screenplay and VFX #Amazed",FALSE,1,"DharmaMovies",2015-07-20 02:52:58,FALSE,NA,"622962373175832576","207997374","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamkartikrao",0,FALSE,FALSE,NA,NA
"384","@nowme_datta 2015 has been good so far for #IndianCinema with movies like #Piku #BajrangiBhaijaan n #Bahubali",FALSE,0,"nowme_datta",2015-07-20 02:51:15,FALSE,"622944714891771904","622961940428533760","60015540","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ayanalysis",0,FALSE,FALSE,NA,NA
"385","@RanaDaggubati sir, what an OUTSTANDING role you did in #Bahubali. goosebumps. BREATHTAKING MOVIE @BeingSalmanKhan",FALSE,1,"RanaDaggubati",2015-07-20 02:50:22,FALSE,"622054843968958464","622961720680558593","111871312","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lesnars_Guyy",1,FALSE,FALSE,NA,NA
"386","tarkash: of the movie, #Bahubali-The Beginning, http://t.co/fAnCO4QNCt",FALSE,0,NA,2015-07-20 02:49:43,FALSE,NA,"622961555211071488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JainVinny",0,FALSE,FALSE,NA,NA
"387","#Bahubali is hated fr d social msg it ""didn't intend"" to give.
Raees, celebrating life of a Muz gangster will b let off as ""Entertainment"".",FALSE,1,"ShootinThoughts",2015-07-20 02:43:51,FALSE,"622789948446408704","622960078581186560","2954853655","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShootinThoughts",0,FALSE,FALSE,NA,NA
"388","#Bahubali Prabas About #Thala Even he speak about Suriya and Karthi.. Where is our Vijay anna.. Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç http://t.co/NameBOgxAk",FALSE,16,NA,2015-07-20 02:40:00,FALSE,NA,"622959109608833024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ajithpandi",14,FALSE,FALSE,NA,NA
"389","@ssrajamouli has the potential to make #Bahubali part 2 into a world wide hit ! U should take Bharat to the World !! https://t.co/8yh9ytlx6i",FALSE,0,"ssrajamouli",2015-07-20 02:37:03,FALSE,NA,"622958369356120064","136479128","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hsunil10",0,FALSE,FALSE,NA,NA
"390","@bibekdebroy sir, Gupta had only this to say about #Bahubali. http://t.co/81DaAmiYGn",FALSE,0,"bibekdebroy",2015-07-20 02:36:48,FALSE,"622955718186958848","622958305938292736","47543773","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Tspatika",0,FALSE,FALSE,NA,NA
"391","#bahubali superb direction, brilliant acting and a brilliant film, worth watching!!",FALSE,0,NA,2015-07-20 02:35:13,FALSE,NA,"622957907831881728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vsammi12",1,FALSE,FALSE,NA,NA
"392","With @ShekharGupta citing severe objections to #bahubali should not the movie be taken off screens ?",FALSE,11,NA,2015-07-20 02:32:12,FALSE,NA,"622957147744153600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Category5Moron",13,FALSE,FALSE,NA,NA
"393","@DrJwalaG it's a kind of curse after NaMo n fans, it's was It was Indn culture now movies attacked by media but sharp vl win like #Bahubali",FALSE,0,"DrJwalaG",2015-07-20 02:18:32,FALSE,"622951231653187585","622953705697083392","2826529099","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colorless123",0,FALSE,FALSE,NA,NA
"394","Those who are comparing collection of #BajrangiBhaijaan and #Bahubali should also compare a budget and ticket cost. But both are great!",FALSE,0,NA,2015-07-20 02:17:29,FALSE,NA,"622953441619374080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","molPawar",1,FALSE,FALSE,NA,NA
"395","I hv never seen such image of Indian cinema like #Bahubali. Extremely waiting for 2016.",FALSE,1,NA,2015-07-20 02:14:06,FALSE,NA,"622952593732452352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parshu28",0,FALSE,FALSE,NA,NA
"396","So how many people watched secular #MasterpieceBajrangiBhaijaan or Communal #Bahubali ...according to #Presstitutes",FALSE,1,NA,2015-07-20 02:13:37,FALSE,NA,"622952469392273409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toofanchatterje",0,FALSE,FALSE,NA,NA
"397","#BajarangiBhaijaan The best movie of @BeingSalmanKhan.Only bravehearted can release  a week after a big hit like #Bahubali Hats off Bhaijan!",FALSE,0,NA,2015-07-20 02:13:12,FALSE,NA,"622952365755228160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","molPawar",0,FALSE,FALSE,NA,NA
"398","@ritagupta74 A @raghav_chadha can praise Teesta &amp; abuse Modi equals to minions like @ShekharGupta praising Lord of Rings &amp; abusing #Bahubali",FALSE,3,"ritagupta74",2015-07-20 02:09:24,FALSE,"622945370734116864","622951408984174592","2222755940","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChachaAnonymous",3,FALSE,FALSE,NA,NA
"399","Presstitutes have started targeting movies now .Done with Namo and his followers ?
Why this outrage on #Bahubali .Retards dont get it",FALSE,23,NA,2015-07-20 02:08:42,FALSE,NA,"622951231653187585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrJwalaG",27,FALSE,FALSE,NA,NA
"400","Imagining #thekingarrives theme 4m ayirathil 1van 4 #bahubali... Lvl=epic @g33kdpr1nc3 wts ur tot??",FALSE,1,NA,2015-07-20 02:04:12,FALSE,NA,"622950099736379392",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","krznan",0,FALSE,FALSE,NA,NA
"401","2015 my favourite and best movies #inimeyipaadithaan,#Bahubali ,#BajrangiBhaijaan @iamsanthanam @Me_Prabhas @BeingSalmanKhan ‚ô•",FALSE,1,NA,2015-07-20 02:01:05,FALSE,NA,"622949316898897920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krishsimz",0,FALSE,FALSE,NA,NA
"402","@Sshankara the hero uprooting Shiva Linga, carrying it to river to help his mother worship it symbolizes #Bahubali @RohitBJP @annavetticad",FALSE,0,"Sshankara",2015-07-20 02:00:49,FALSE,"622944035917971457","622949247105695744","112143051","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","db_is_db",2,FALSE,FALSE,NA,NA
"403","Ready to watch #Bahubali . Extremely high expectations",FALSE,2,NA,2015-07-20 01:59:33,FALSE,NA,"622948930544754688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vijayasankarv",0,FALSE,FALSE,NA,NA
"404","#Bahubali is worth watching epic; parallels with some Hollywood battles; Kudos to @ssrajamouli for #mostexpensiveindianfilm",FALSE,1,NA,2015-07-20 01:57:22,FALSE,NA,"622948382709932032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","naveenreports",0,FALSE,FALSE,NA,NA
"405","Next week koda continue Aus lo #bahubali Ì†ΩÌπèÌ†ΩÌπè",FALSE,0,NA,2015-07-20 01:55:24,FALSE,NA,"622947884128866304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parvathanenintr",0,FALSE,FALSE,NA,NA
"406","Finally got ticket for #Bahubali ... whole weekend was packed, got two tickets for tonight from friend who cancelled his plan ..",FALSE,2,NA,2015-07-20 01:50:18,FALSE,NA,"622946602294980608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yakuzazoomin",0,FALSE,FALSE,NA,NA
"407","One of those junglee dude in #Bahubali resembled @ShekharGupta I think that's why he has issues with the movie..",FALSE,13,"unurag",2015-07-20 01:48:51,FALSE,"622945898436403200","622946237864611840","39261199","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unurag",11,FALSE,FALSE,NA,NA
"408","But definitely the movie #Bahubali is worth watching. Most impressive thing was its attention to detail.",FALSE,3,"unurag",2015-07-20 01:47:30,FALSE,"622945416502464514","622945898436403200","39261199","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unurag",2,FALSE,FALSE,NA,NA
"409","Plz follow Ì†ΩÌ∏ÉÌ†ºÌæ§Ì†ºÌæµ
Ì†ΩÌ±âhttps://t.co/xPOqYxzxjh
Ì†ΩÌ±â@LaithAbuJoda 
https://t.co/ejBaYDWkbS
#LaithAbuJoda
#Bahubali http://t.co/VTcfEiFvJp",FALSE,0,NA,2015-07-20 01:47:20,FALSE,NA,"622945854857605124",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nourhan_atya",0,FALSE,FALSE,NA,NA
"410","Proud Moment2 the Rajamouli family. Father writes Salman's finest film  &amp; son makes Indian Cinema Proud. #Bahubali #BajrangiBhaijaan",FALSE,2,NA,2015-07-20 01:47:18,FALSE,NA,"622945847605526528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","munnabhaiz",2,FALSE,FALSE,NA,NA
"411","@centerofright #Bahubali 2 should get released on next Eid. Raees and Sultan will become kangal. :)",FALSE,2,"centerofright",2015-07-20 01:46:39,FALSE,"622944818071629824","622945682236682240","23095992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thisisjeet2009",0,FALSE,FALSE,NA,NA
"412","@rumskmurthy ultimate reply to @DrAMSinghvi .. lolmax #Baahubali #Bahubali :D",FALSE,0,"rumskmurthy",2015-07-20 01:46:32,FALSE,"622788254966743040","622945653010726912","137589755","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sriramv90",0,FALSE,FALSE,NA,NA
"413","Watching #Bahubali was like having an awesome 5 star lunch. But just when you wanna end with dessert u r thrown out with a kick on the butt.",FALSE,3,NA,2015-07-20 01:45:35,FALSE,NA,"622945416502464514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unurag",6,FALSE,FALSE,NA,NA
"414","@BhateKetan @ShekharGupta I had respect n very carefully rdng or wtchng Shrkar Saabs work,now hmm aftr rdng this twin twts on  #Bahubali",FALSE,0,"BhateKetan",2015-07-20 01:43:43,FALSE,"622816529499828224","622944947667341314","1498332403","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","colorless123",0,FALSE,FALSE,NA,NA
"415","@ksinghrajput92 #Bahubali is more expensive and expressive movie than #BB",FALSE,0,"ksinghrajput92",2015-07-20 01:43:42,FALSE,"622920293183561728","622944942860582912","1583523866","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","WriterPrashant",0,FALSE,FALSE,NA,NA
"416","1st  in #bollywood cr club

100C : #Ghajini
200C : #3idiots
300C : #Yjhd
400C : #Chennaiexpress
500c : #D3
700C : #Pk

ll 600C: #Bahubali ??",FALSE,0,NA,2015-07-20 01:42:28,FALSE,NA,"622944629453795328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bwithnagesh",0,FALSE,FALSE,NA,NA
"417","Apart from receiving appreciations ...People making fun of #Bahubali everywhere. Here's one such thing. @ssrajamouli http://t.co/jTv1N3rgxo",FALSE,0,NA,2015-07-20 01:42:19,FALSE,NA,"622944594875977728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thoughtmakerme",0,FALSE,FALSE,NA,NA
"418","Jumped on the bandwagon and watched #Bahubali. It's been a long time since I've seen a solid Telugu movie! #WorthWatchingInTheater",FALSE,2,NA,2015-07-20 01:40:36,FALSE,NA,"622944162590003200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swati",0,FALSE,FALSE,NA,NA
"419",".@annavetticad, as Hindu right winger, I respect views on #Bahubali though I disagree. Speak against ""item"" culture &amp; we'll support you.",FALSE,1,NA,2015-07-20 01:38:34,FALSE,NA,"622943648267632640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RohitBJP",2,FALSE,FALSE,NA,NA
"420","@revanthan, i think @ShekharGupta ji (most respect) is commenting without seein or understndin the movie.. #racist #Baahubali #Bahubali",FALSE,0,"revanthan",2015-07-20 01:37:45,FALSE,"622913445411729408","622943443640127488","122285608","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sriramv90",0,FALSE,FALSE,NA,NA
"421","Loved #Bahubali. Don't miss it while it's still in theaters. Signing off from the bay area.",FALSE,1,NA,2015-07-20 01:32:40,FALSE,NA,"622942165207912448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rasamcraver",0,FALSE,FALSE,NA,NA
"422","@RohitBJP here is the answer to anna https://t.co/VRQrP3yBkc  #baahubali #bahubali @annavetticad",FALSE,2,"RohitBJP",2015-07-20 01:32:11,FALSE,"622937702942420992","622942042587435008","147144984","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nuansed",0,FALSE,FALSE,NA,NA
"423","@ShekharGupta is supposed to be war-lord.. Pls stop being racist ! #Baahubali #Bahubali (2/2)",FALSE,0,"ShekharGupta",2015-07-20 01:28:53,FALSE,"622798231655690240","622941213893636096","2574072036","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sriramv90",0,FALSE,FALSE,NA,NA
"424","Watched #bahubali #baahubali Tamil ‚úåÔ∏è @ #cineworld #o2 #ilford #uk #straightham Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏ç‚Ä¶ https://t.co/yoOFCOm5lU",FALSE,4,NA,2015-07-20 01:28:14,FALSE,NA,"622941049854541824",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","divvu_88",0,FALSE,FALSE,NA,NA
"425","Hardwork lead #Bahubali - The Beginning to success!",FALSE,0,NA,2015-07-20 01:23:49,FALSE,NA,"622939938581905408",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","thisisSidharth",0,FALSE,FALSE,NA,NA
"426","Seen #BAHUBALI 3 Times and waiting for #RUDHRAMADEVI Stereoscopic 3D Movie",FALSE,0,NA,2015-07-20 01:22:14,FALSE,NA,"622939539875590144",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","LvkMum",0,FALSE,FALSE,NA,NA
"427","""Objectification"" of women is something I'm personally against. But, don't agree #Bahubali is the only culprit. No selective outrage please.",FALSE,1,NA,2015-07-20 01:21:52,FALSE,NA,"622939447215046657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RohitBJP",1,FALSE,FALSE,NA,NA
"428","#Bahubali aside, I'll be happy to see what @annavetticad thinks about the ""objectification"" of women through item song culture of Bollywood.",FALSE,1,NA,2015-07-20 01:19:35,FALSE,NA,"622938874508021760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RohitBJP",7,FALSE,FALSE,NA,NA
"429","Ms. @annavetticad takes objection to the alleged ""objectification"" of women in #Bahubali, as though this is the first time it's happening.",FALSE,0,NA,2015-07-20 01:16:19,FALSE,NA,"622938052197904384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RohitBJP",1,FALSE,FALSE,NA,NA
"430","@ShekharGupta for heaven's sake stop politicizing #Bahubali #Baahubali !",FALSE,0,"ShekharGupta",2015-07-20 01:15:56,FALSE,"622798231655690240","622937955405967360","2574072036","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sriramv90",1,FALSE,FALSE,NA,NA
"431","#Bahubali Benchmark +300 cr in 9 days flat.
Makers, lead actor paid themselves a pittance... http://t.co/WDXPLPSub8 https://t.co/9cScEztSMX",FALSE,0,NA,2015-07-20 01:15:26,FALSE,NA,"622937829073498112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vamadevananda",0,FALSE,FALSE,NA,NA
"432","Here's a post from @annavetticad which shows how pseudo secular/liberals are raging with jealousy about #Bahubali. http://t.co/Kt6TEhR1mJ",FALSE,0,NA,2015-07-20 01:14:56,FALSE,NA,"622937702942420992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RohitBJP",2,FALSE,FALSE,NA,NA
"433","@ShekharGupta interpretation tat s extremely racist and UGLY! #Bahubali #Baahubali (2/2)",FALSE,0,"ShekharGupta",2015-07-20 01:10:42,FALSE,"622798231655690240","622936635307507712","2574072036","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sriramv90",0,FALSE,FALSE,NA,NA
"434","Indian film fans check out #Bahubali.  Showing in Tamil &amp; Telugu, &amp; opening in Hindi on 7/24 For times &amp; tix visit: http://t.co/YMm2zgXloy",FALSE,1,NA,2015-07-20 01:05:25,FALSE,NA,"622935309249048576",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","doslagos15",0,FALSE,FALSE,NA,NA
"435","#Bahubali takes Indian cinema to the next level, excellent visual retreat.",FALSE,0,NA,2015-07-20 00:54:22,FALSE,NA,"622932527502635008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sankarsarma",0,FALSE,FALSE,NA,NA
"436","@ShekharGupta totally agree! What was all the hype about?! #Bahubali https://t.co/zuuL3R7AoF",FALSE,1,"ShekharGupta",2015-07-20 00:52:33,FALSE,NA,"622932070935867392","2574072036","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sthukaram",0,FALSE,FALSE,NA,NA
"437","The dubbed #Bahubali's Rs 54 cr collection is what B'wood should really worry about. Tamil/Telugu/Malayalam - It's a flood waiting to happen",FALSE,0,NA,2015-07-20 00:51:45,FALSE,NA,"622931865947766784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LordAkoroth",0,FALSE,FALSE,NA,NA
